"row ID","UniSMILES","pIC50","SD","hERG_class"
"Row1727","CNCC(=O)N1CCN(CC1)c1ccc(Nc2ncc(Cl)c(n2)-c2cnc3ccccn23)c(OC)c1",5.02,0.0,"active"
"Row1728","CNCCC(Oc1ccc(cc1)C(F)(F)F)c1ccccc1",6.03142857142857,0.9690274948185363,"active"
"Row1729","CNCCC(c1c[nH]c2ccccc12)c1ccccc1",6.0,0.0,"active"
"Row1730","CNCCCN1c2ccccc2CCc2ccccc12",5.691250000000001,0.46134701844553067,"active"
"Row1731","CNCC[C@@H](Oc1cc(Cl)ccc1C#N)c1ccccc1",5.0,0.0,"active"
"Row1732","CNCC[C@@H](Oc1ccccc1C)c1ccccc1",5.68,0.0,"active"
"Row1733","CNCC[C@H](Oc1cccc2ccccc12)c1cccs1",5.166666666666666,0.15275252316519497,"active"
"Row1734","CNC[C@@H](O)CCN1c2ccccc2N(c2c(F)cccc2F)S1(=O)=O",4.7,0.0,"inactive"
"Row1735","CNC[C@@H](O)CCN1c2ccccc2N(c2cc(F)ccc2F)S1(=O)=O",4.89,0.0,"inactive"
"Row1736","CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2)S1(=O)=O",5.1,0.0,"active"
"Row1737","CNC[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc2C1",5.79,0.0,"active"
"Row1738","CNC[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc2C1",5.7,0.0,"active"
"Row1739","CNCc1cc(Br)ccc1Oc1ccc(Cl)c(Cl)c1",5.79,0.0,"active"
"Row1740","CNCc1cc(C)c(C)cc1Oc1ccc(Cl)c(Cl)c1",5.83,0.0,"active"
"Row1741","CNCc1cc(Cl)ccc1Oc1ccc(C)c(C)c1",5.28,0.0,"active"
"Row1742","CNCc1cc(Cl)ccc1Oc1ccc(Cl)c(Cl)c1",5.51,0.0,"active"
"Row1743","CNCc1cc(Cl)ccc1Oc1ccc(Cl)cc1",5.32,0.0,"active"
"Row1744","CNCc1cc(F)c(Cl)cc1Oc1ccc(Cl)c(Cl)c1",5.49,0.0,"active"
"Row1745","CNCc1cc(F)c(OC)cc1Oc1ccc(Cl)c(Cl)c1",5.67,0.0,"active"
"Row1746","CNCc1cc(F)ccc1Oc1ccc(C)c(C)c1",4.7,0.0,"inactive"
"Row1747","CNCc1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1",5.25,0.0,"active"
"Row1748","CNCc1cc(F)ccc1Oc1ccc(Cl)c(F)c1",5.33,0.0,"active"
"Row1749","CNCc1cc(F)ccc1Oc1ccc(Cl)cc1",5.13,0.0,"active"
"Row1750","CNCc1cc(F)ccc1Oc1ccc(F)c(Cl)c1",5.08,0.0,"active"
"Row1751","CNCc1cc(OC)c(OC)cc1Oc1ccc(Cl)c(Cl)c1",5.0,0.0,"active"
"Row1752","CNCc1cc(Oc2ccc3n(ccc3c2)C(=O)Nc2ccc(F)c(c2)C(F)(F)F)ncn1",5.24,0.0,"active"
"Row1753","CNCc1cc(cc(c1)C(F)(F)F)C(=O)N[C@@H]1CCc2ccc(Oc3ccnc4NC(=O)CCc34)cc2C1",5.0,0.0,"active"
"Row1754","CNCc1cc(ccc1Oc1ccc(C)cc1)C(F)(F)F",4.98,0.0,"inactive"
"Row1755","CNCc1cc(ccc1Oc1ccc(Cl)c(Cl)c1)C#N",5.34,0.0,"active"
"Row1756","CNCc1cc(ccc1Oc1ccc(Cl)c(Cl)c1)C(F)(F)F",5.88,0.0,"active"
"Row1757","CNCc1cc(ccc1Oc1ccc(Cl)c(Cl)c1)C(N)=O",5.26,0.0,"active"
"Row1758","CNCc1cc(ccc1Oc1ccc(Cl)c(Cl)c1)S(=O)(=O)NC",5.32,0.0,"active"
"Row1759","CNCc1cc(ccn1)-c1cn(C)nc1-c1ccc(F)cc1",4.91,0.6929646455628191,"inactive"
"Row1760","CNCc1ccc(Br)cc1Oc1ccc(Cl)c(Cl)c1",6.01,0.0,"active"
"Row1761","CNCc1ccc(Cl)cc1Oc1ccc(C)c(C)c1",5.76,0.0,"active"
"Row1762","CNCc1ccc(Cl)cc1Oc1ccc(C)c(Cl)c1",5.97,0.0,"active"
"Row1763","CNCc1ccc(Cl)cc1Oc1ccc(C)cc1",5.79,0.0,"active"
"Row1764","CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(C)c1",5.75,0.0,"active"
"Row1765","CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(Cl)c1",5.91,0.0,"active"
"Row1766","CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(F)c1",5.91,0.0,"active"
"Row1767","CNCc1ccc(Cl)cc1Oc1ccc(Cl)cc1",6.19,0.0,"active"
"Row1768","CNCc1ccc(Cl)cc1Oc1ccc(F)c(C)c1",5.52,0.0,"active"
"Row1769","CNCc1ccc(Cl)cc1Oc1ccc(F)c(Cl)c1",5.68,0.0,"active"
"Row1770","CNCc1ccc(Cl)cc1Oc1ccc(F)c(c1)C(F)(F)F",6.06,0.0,"active"
"Row1771","CNCc1ccc(Cl)cc1Oc1cccc(Cl)c1",5.68,0.0,"active"
"Row1772","CNCc1ccc(F)cc1Oc1ccc(Cl)c(Cl)c1",5.52,0.0,"active"
"Row1773","CNCc1ccc(OC)cc1Oc1ccc(Cl)c(Cl)c1",6.16,0.0,"active"
"Row1774","CNCc1ccc(cc1Oc1ccc(Cl)c(Cl)c1)C#N",5.88,0.0,"active"
"Row1775","CNCc1ccc(cc1Oc1ccc(Cl)c(Cl)c1)C(F)(F)F",5.92,0.0,"active"
"Row1776","CNCc1ccc(cc1Oc1ccc(Cl)cc1)C(F)(F)F",5.29,0.0,"active"
"Row1777","CNCc1cccc(c1)-c1ccc2c(nc(nc2n1)N1C[C@H](C)O[C@H](C)C1)N1CCOCC1",4.76,0.0,"inactive"
"Row1778","CNCc1ccccc1Oc1ccc(Cl)c(Cl)c1",5.41,0.0,"active"
"Row1779","CNCc1cnc(C)cc1Oc1ccccc1Oc1ccccc1",4.95,0.0,"inactive"
"Row1780","CNS(=O)(=O)c1cc(C(=O)N2CCC(CCN3C4CCC3CC(C4)n3c(C)nc4ccccc34)(CC2)c2cccc(F)c2)c(Cl)cc1F",4.72,0.0,"inactive"
"Row1781","CNS(=O)(=O)c1ccc2c(c[nH]c(=O)c2c1)C(=O)NC[C@@H](O)CN1CCC(CC1)Oc1ccc(Cl)c(Cl)c1",5.7,0.0,"active"
"Row1782","CNS(=O)(=O)c1cccc(c1)C(=O)N1CCC(CCN2C3CCC2CC(C3)n2c(C)nc3ccccc23)(CC1)c1ccccc1",4.2,0.0,"inactive"
"Row1783","CN[C@@H](C)C(=O)N[C@H]1[C@H](C)N(C(C)=O)c2cc(ccc2N(Cc2c(C)ccc3ccccc23)C1=O)C#N",4.45,0.0,"inactive"
"Row1784","CN[C@@H]1CCN(C1)c1ccc(cn1)-n1ncc2cc(sc2c1=O)-c1ccc(cc1)C(F)(F)F",5.75,0.0,"active"
"Row1785","CN[C@@H]1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc12",5.49,0.0,"active"
"Row1786","CN[C@@H]1C[C@H](c2ccc(Cl)c(Cl)c2)c2ccccc2C1",5.8,0.0,"active"
"Row1787","CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc12",5.08,0.0,"active"
"Row1788","CN[C@H]1CC[C@H](CC1)N1CCc2ccc(NC(=N)c3cccs3)cc12",4.89,0.0,"inactive"
"Row1789","CN[C@H]1CC[C@H](CC1)c1c[nH]c2ccc(NC(=N)c3cccs3)cc12",4.41,0.0,"inactive"
"Row1790","CN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc2C1",5.28,0.0,"active"
"Row1791","CN[C@H]1C[C@H](c2ccc(Cl)c(Cl)c2)c2ccccc2C1",5.63,0.0,"active"
"Row1792","CNc1cc(CCN2CCN(CCc3ccc4C(=O)OCc4c3)CC2)ccc1C#N",6.17,0.0,"active"
"Row1793","CNc1cc(Nc2cnc(C#N)c(O[C@@H]3CCN(C)C3)n2)ncc1-c1cnn(C)c1",4.62,0.0,"inactive"
"Row1794","CNc1cc(Nc2cnc(C#N)c(O[C@@H]3CCNC3)n2)ncc1C(=O)OC",4.8,0.0,"inactive"
"Row1795","CNc1cc(Nc2cnc(C#N)c(O[C@H](C)CN(C)C)n2)ncc1-c1cnn(C)c1",4.92,0.0,"inactive"
"Row1796","CNc1cc(Nc2cnc(C#N)c(O[C@H](C)CN(C)C)n2)ncc1C#C",5.1,0.0,"active"
"Row1797","CNc1cc(Nc2cnc(C#N)c(O[C@H](C)CN(C)C)n2)ncc1C(=O)OC",5.3,0.0,"active"
"Row1798","CNc1cc(Nc2cnc(C#N)c(O[C@H](C)CN(C)C)n2)ncc1C(F)(F)F",6.0,0.0,"active"
"Row1799","CNc1cc(Nc2cnc(C#N)c(O[C@H](C)CN(C)C)n2)ncc1C1CC1",5.22,0.0,"active"
"Row1800","CNc1cc(Nc2cnc(C#N)c(O[C@H](C)CN(C)C)n2)ncc1Cl",6.0,0.0,"active"
"Row1801","CNc1cc(Nc2cnc(C#N)c(O[C@H]3CCN(C)C3)n2)ncc1-c1cnn(C)c1",4.72,0.0,"inactive"
"Row1802","CNc1ccc(\C=C\c2c(F)cccc2Cl)cc1",4.3,0.0,"inactive"
"Row1803","CNc1ccc(\C=C\c2c(F)cccc2Cl)cn1",4.7,0.0,"inactive"
"Row1804","CNc1ccc(\C=C\c2c(F)cccc2F)cc1",4.31,0.0,"inactive"
"Row1805","CNc1nc(NCCCN(C)C)c2sc(cc2n1)-c1ccc(OC(F)(F)F)cc1",5.55,0.0,"active"
"Row1806","CNc1nc(NCCCN(C)C)c2sc(cc2n1)-c1ccc(OC)nc1",5.17,0.0,"active"
"Row1807","CNc1nc(NCCCN(C)C)c2sc(cc2n1)-c1ccc(cc1)C(F)(F)F",5.57,0.0,"active"
"Row1808","CNc1nc(NCCCN(C)C)c2sc(cc2n1)-c1ccc(cc1)N1CCOCC1",5.75,0.0,"active"
"Row1809","CNc1nc(NCCCN(C)C)c2sc(cc2n1)-c1ccc2nonc2c1",5.7,0.0,"active"
"Row1810","CNc1nc(NCCCN(C)C)c2sc(cc2n1)-c1ccccc1",5.07,0.0,"active"
"Row1811","CNc1nc(NCCN2CCNCC2)c2sc(cc2n1)-c1ccc(cc1)C(F)(F)F",5.85,0.0,"active"
"Row1812","CNc1nn2c3CCN(C)Cc3cnc2c1S(=O)(=O)c1ccccc1",4.27,0.0,"inactive"
"Row1813","CNc1nn2cc3CN(C)CCc3nc2c1S(=O)(=O)c1ccccc1",6.3,0.0,"active"
"Row1814","CNc1noc2c(c(C)ccc12)-c1ccc2c(nncc2c1)N1CCOC[C@@H]1C",4.89,0.0,"inactive"
"Row1815","COC(=O)C(CCC(=O)N(C)CCCc1nc2ccccc2[nH]1)(C(C)C)c1ccc(Br)cc1",4.9,0.0,"inactive"
"Row1816","COC(=O)C(CCC(=O)N1CCN(CC1)c1ccccc1OC)(C(C)C)c1ccc(Br)cc1",4.78,0.0,"inactive"
"Row1817","COC(=O)C(CCCN(C)CCCc1nc2ccccc2[nH]1)(C(C)C)c1ccc(Br)cc1",6.75,0.0,"active"
"Row1818","COC(=O)C(CCCN1CCC(=CC1)c1ccccc1OC)(C(C)C)c1ccc(Br)cc1",5.9,0.0,"active"
"Row1819","COC(=O)C(CCCN1CCC(CC1)c1ccccc1OC)(C(C)C)c1ccc(Br)cc1",6.11,0.0,"active"
"Row1820","COC(=O)C(CCCN1CCN(CC1)c1ccccc1OC)(C(C)C)c1ccc(Br)cc1",5.86,0.0,"active"
"Row1821","COC(=O)C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(Br)cc1",5.33,0.0,"active"
"Row1822","COC(=O)C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(OC2CCCC2)cc1",5.02,0.0,"active"
"Row1823","COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(CC2=Cc3ccccc3OC2(C)C)CC1",4.86,0.0,"inactive"
"Row1824","COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2ccc(OC)cc2)CC1",6.89,0.0,"active"
"Row1825","COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2ccc(cc2)C(F)(F)F)CC1",6.54,0.0,"active"
"Row1826","COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2cccc(OC)c2)CC1",6.44,0.0,"active"
"Row1827","COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2cccc(c2)C(F)(F)F)CC1",6.05,0.0,"active"
"Row1828","COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2ccccc2C(F)(F)F)CC1",6.34,0.0,"active"
"Row1829","COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2ccccc2OC)CC1",6.8,0.0,"active"
"Row1830","COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(CC2=Cc3ccccc3OC2(C)C)CC1",5.89,0.0,"active"
"Row1831","COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2ccc(OC)cc2)CC1",6.32,0.0,"active"
"Row1832","COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2ccc(cc2)C(F)(F)F)CC1",5.63,0.0,"active"
"Row1833","COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2cccc(OC)c2)CC1",6.51,0.0,"active"
"Row1834","COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2cccc(c2)C(F)(F)F)CC1",5.55,0.0,"active"
"Row1835","COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2ccccc2C(F)(F)F)CC1",5.3,0.0,"active"
"Row1836","COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2ccccc2OC)CC1",5.72,0.0,"active"
"Row1837","COC(=O)C1(COc2ccc3ncc(F)c(CCC45CCC(CC4)(CO5)NCc4ccc5OCC(=O)Nc5n4)c3n2)CC1",5.8,0.0,"active"
"Row1838","COC(=O)C1=C(C)NC(C)=C(C1c1cccc2NONc12)C(=O)OC(C)C",4.3,0.0,"inactive"
"Row1839","COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OC",4.299999999999999,0.0,"inactive"
"Row1840","COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OCC(C)C",4.64,0.0,"inactive"
"Row1841","COC(=O)C1=CCC2CCC1N2C",5.05,0.0,"active"
"Row1842","COC(=O)C1C2CCC(CC1OC(=O)c1ccccc1)N2C",5.14,0.0,"active"
"Row1843","COC(=O)CCCCOc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2n1",6.4,0.0,"active"
"Row1844","COC(=O)Cc1ccc(CNC(=O)[C@@H]2CSCN2C(=O)CC(N)Cc2ccccc2F)cc1",5.01,0.0,"active"
"Row1845","COC(=O)Cc1ccc(cc1)-n1cc(C2CCN(CCN3CCNC3=O)CC2)c2cc(Cl)ccc12",6.88,0.0,"active"
"Row1846","COC(=O)N(Cc1ccc2OCC(=O)Nc2n1)C12CCC(CCc3c(F)cnc4ccc(OC)nc34)(CC1)OC2",5.21,0.0,"active"
"Row1847","COC(=O)N1CC(CC1C(=O)N1CCCN(CC1)C1CCC1)Oc1ccc(F)cc1",5.0,0.0,"active"
"Row1848","COC(=O)N1CC(CC1C(=O)N1CCCN(CC1)C1CCC1)Oc1cccc(F)c1",5.0,0.0,"active"
"Row1849","COC(=O)N1CCC(C)(CN2CCC3(CN(c4ncccc34)S(C)(=O)=O)CC2)CC1",4.77,0.0,"inactive"
"Row1850","COC(=O)N1CCC(CC1)C1N[C@H](Cc2c1[nH]c1ccccc21)c1nc(c[nH]1)-c1ccccc1",6.16,0.0,"active"
"Row1851","COC(=O)N1CCc2c(C1)nc(C)n2[C@@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(C)=O)c1cccc(F)c1",5.7,0.0,"active"
"Row1852","COC(=O)N1Cc2nnc(C3CCN(CC3)c3ccccn3)n2-c2ccc(Cl)cc2C1",4.33,0.0,"inactive"
"Row1853","COC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)c(Cl)c1",4.99,0.0,"inactive"
"Row1854","COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1c1ncc([nH]1)-c1ccc(cc1)-c1ccc(cc1)-c1cnc([nH]1)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C",4.54,0.0,"inactive"
"Row1856","COC(=O)[C@@H]1C[C@@H]1COc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2n1",6.22,0.0,"active"
"Row1857","COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1OC(=O)c1ccccc1)N2C",5.71,1.2991535705989492,"active"
"Row1858","COC(=O)[C@H]1C[C@@H]1COc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2n1",6.3,0.0,"active"
"Row1859","COC(=O)c1c(C)noc1-c1ccc2cc(CCN3CCC[C@H]3C)ccc2n1",5.22,0.0,"active"
"Row1860","COC(=O)c1cc(on1)-c1ccc2cc(CCN3CCC[C@H]3C)ccc2n1",4.78,0.0,"inactive"
"Row1861","COC(=O)c1ccc(cc1)-n1cc(C2CCN(CCN3CCNC3=O)CC2)c2cc(Cl)ccc12",7.44,0.0,"active"
"Row1862","COC(=O)c1ccc(cc1)C1=CC2(CCNCC2)Oc2ccccc12",6.18,0.0,"active"
"Row1863","COC(=O)c1ccc(cc1)[C@H]1CC[C@@H](CC1)N1CC(C1)NC(=O)CNC(=O)c1cccc(c1)C(F)(F)F",5.89,0.0,"active"
"Row1864","COC(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc3ccc4OCC(=O)Nc4n3)c2c1",4.83,0.0,"inactive"
"Row1865","COC(=O)c1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2n1",8.06,0.0,"active"
"Row1866","COC(=O)c1cccc(c1)C(=O)N1CCC(CCN2C3CCC2CC(C3)n2c(C)nc3ccccc23)(CC1)c1ccccc1",6.1,0.0,"active"
"Row1867","COC(=O)c1ccccc1-c1ccc(CN2CCC(COC(=O)c3c4OCCCn4c4ccccc34)CC2)cc1",6.88,0.0,"active"
"Row1868","COC(=O)c1cnc(Nc2cnc(C#N)c(O[C@@H]3CCNC3)n2)cc1N(C)C",4.52,0.0,"inactive"
"Row1869","COC(=O)c1coc(CN2CCN(CC2)C(=O)CC(c2ccc(F)cc2)c2ccc(Br)cc2)n1",5.65,0.0,"active"
"Row1870","COC(=O)c1coc(CN2CCN(CC2)C(=O)CC(c2ccc(F)cc2)c2ccc(cc2)C(F)(F)F)n1",5.42,0.0,"active"
"Row1871","COC(C)(C)CCOc1ccc(CN2CCC(CC2)NC(=O)c2cc(=O)c3ccc(F)cc3o2)cc1",5.37,0.0,"active"
"Row1872","COC(CN1CCN(CCc2ccc(C#N)c(OC)c2)CC1)c1ccc2C(=O)OCc2c1C",5.05,0.0,"active"
"Row1873","COC1(CCOCC1)c1ccc(NC(=O)c2cc(=O)c3cc(F)cc(-c4c(C)nn(C)c4C)c3o2)cn1",4.02,0.0,"inactive"
"Row1874","COC1CC(N=C1N)(c1ccc(OC)cc1)c1cccc(c1)-c1cccnc1",5.628,0.11713240371479787,"active"
"Row1875","COC1CCN(CC1)S(=O)(=O)c1ccc(cc1)-c1ccc(CCN2CCC[C@H]2C)cc1",5.7,0.0,"active"
"Row1876","COC1CN(C1)c1nnc(C)c2c(C)n(nc12)-c1ccc(Cl)cc1OC(F)(F)F",5.4,0.0,"active"
"Row1877","COC1CN(CCCOc2ccc(F)cc2)CCC1NC(=O)c1cc(Cl)c(N)cc1OC",7.708124999999997,0.49480257005526207,"active"
"Row1878","COC1CN(Cc2ccc(OC3CN(C3)C(=O)c3nnc(o3)-c3ccc(OC)cc3)cc2)C1",5.07,0.0,"active"
"Row1879","COC1COCCC1N[C@@H]1C[C@H]2CCCC[C@]2(C1)C(=O)N1CCc2ncc(cc2C1)C(F)(F)F",4.39,0.0,"inactive"
"Row1880","COC1COCCC1N[C@@H]1C[C@H]2CCC[C@]2(C1)C(=O)N1CCc2ccc(Br)cc2C1",4.69,0.0,"inactive"
"Row1881","COC1COCCC1N[C@@H]1C[C@H]2CCC[C@]2(C1)C(=O)N1CCc2ccc(Cl)cc2C1",4.37,0.0,"inactive"
"Row1882","COC1COCCC1N[C@@H]1C[C@H]2CCC[C@]2(C1)C(=O)N1CCc2ccc(F)cc2C1",4.63,0.0,"inactive"
"Row1883","COC1COCCC1N[C@@H]1C[C@H]2CCC[C@]2(C1)C(=O)N1CCc2ccc(OC(F)(F)F)cc2C1",5.13,0.0,"active"
"Row1884","COC1COCCC1N[C@@H]1C[C@H]2CCC[C@]2(C1)C(=O)N1CCc2ccc(cc2C1)C#N",4.47,0.0,"inactive"
"Row1885","COC1COCCC1N[C@@H]1C[C@H]2CCC[C@]2(C1)C(=O)N1CCc2ccc(cc2C1)C(F)(F)F",4.56,0.0,"inactive"
"Row1886","COC1COCCC1N[C@@H]1C[C@H]2CCC[C@]2(C1)C(=O)N1CCc2ncc(Br)cc2C1",4.31,0.0,"inactive"
"Row1887","COC1COCCC1N[C@@H]1C[C@H]2CCC[C@]2(C1)C(=O)N1CCc2ncc(Cl)cc2C1",4.48,0.0,"inactive"
"Row1888","COC1COCCC1N[C@@H]1C[C@H]2CCC[C@]2(C1)C(=O)N1CCc2ncc(OC(C)C)cc2C1",4.33,0.0,"inactive"
"Row1889","COC1COCCC1N[C@@H]1C[C@H]2CCC[C@]2(C1)C(=O)N1CCc2ncc(OC)cc2C1",4.33,0.0,"inactive"
"Row1890","COC1COCCC1N[C@@H]1C[C@H]2CN(C[C@]2(C1)C(=O)N1CCc2ncc(cc2C1)C(F)(F)F)C(=O)C#CC1CC1",4.3,0.0,"inactive"
"Row1891","COC1COCCC1N[C@@H]1C[C@H]2CN(C[C@]2(C1)C(=O)N1CCc2ncc(cc2C1)C(F)(F)F)C(=O)\C=C\c1ccccc1",4.62,0.0,"inactive"
"Row1892","COC1COCCC1N[C@@H]1C[C@H]2CN(C[C@]2(C1)C(=O)N1CCc2ncc(cc2C1)C(F)(F)F)C1CC1",4.38,0.0,"inactive"
"Row1893","COC1COCCC1N[C@@H]1C[C@H]2CN(C[C@]2(C1)C(=O)N1CCc2ncc(cc2C1)C(F)(F)F)c1ccccc1",4.64,0.0,"inactive"
"Row1894","COC1OC2(CCN(Cc3ccccc3)CC2)c2cnn(c12)-c1ccccc1",9.39,0.0,"active"
"Row1895","COCC#Cc1cc(cs1)-c1n[nH]c-2c1Cc1cc(CN3CCN(C)CC3)ccc-21",5.29,0.0,"active"
"Row1896","COCC(=O)N(Cc1ccsc1)C1CCN(CC1)[C@H](C)CCNC(=O)c1c(C)cc(Cl)nc1C",5.08,0.0,"active"
"Row1897","COCC(=O)N1CCC(CC1)n1nc(C)c(Nc2ncc(Cl)c(n2)-c2cnn3ccccc23)c1C",4.77,0.0,"inactive"
"Row1898","COCC(=O)NC1CCN(CC1)c1nc(C)c2cc(NC(=O)\C=C\c3ccc(Cl)cc3)ccc2n1",5.92,0.0,"active"
"Row1899","COCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C",5.84,0.0,"active"
"Row1900","COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C",5.834666666666665,0.12058587139843643,"active"
"Row1901","COCC(C)Nc1nc(N2CCOC[C@@H]2C)c2ccc(nc2n1)-c1ccc(OC)c(CO)c1",4.77,0.0,"inactive"
"Row1902","COCC(F)(F)COCc1ccc(cc1)[C@@]1(O)CCNC[C@@H]1c1ccc(cc1C)-c1ccccc1CCNC(C)=O",5.01,0.0,"active"
"Row1903","COCC(O)CN(Cc1ccc(F)cc1)C(=O)CC1CCN(Cc2ccc(o2)-c2ccc(Cl)cc2)CC1",5.96,0.0,"active"
"Row1904","COCC1CCCN1S(=O)(=O)c1ccc(cc1)-c1ccc(CCN2CCC[C@H]2C)cc1",5.72,0.0,"active"
"Row1905","COCC1[C@H]2CC[C@@H]1CN(CCN1CCN(C1=O)c1cccc(Cl)c1)C2",6.0,0.0,"active"
"Row1906","COCCC(NC(=O)C1(N)CCN(CC1)c1ncnc2[nH]ccc12)c1ccc(Cl)cc1",5.03,0.0,"active"
"Row1907","COCCCC\C(=N/OCCN)c1ccc(cc1)C(F)(F)F",5.51,0.0,"active"
"Row1908","COCCCN1C[C@H]2[C@H](CNC(=O)c3nc(C(C)C)n4ccccc34)[C@H]2C1",5.29,0.0,"active"
"Row1909","COCCCOc1cc(ccc1OC)C(=O)N(C[C@@H]1CNC[C@H]1Cc1ccccc1)C(C)C",4.84,0.0,"inactive"
"Row1910","COCCCOc1cc(ccc1OC)C(=O)N(C[C@@H]1CNC[C@H]1OC(=O)NCc1ccccc1)C(C)C",4.89,0.0,"inactive"
"Row1911","COCCCS(=O)(=O)c1ccc(cc1)-c1ccc(CCN2CCC[C@H]2C)cc1",4.96,0.0,"inactive"
"Row1912","COCCCc1cc(CN(C2CC2)C(=O)[C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)cc(OCCOC)c1",5.35,0.0,"active"
"Row1913","COCCN(C)C(c1ccccc1)C(O)(c1cccnc1)c1cccnc1",5.46,0.0,"active"
"Row1914","COCCN(C)CCn1c(C#N)c(-c2cccc(F)c2)c2cc(OC)ccc2c1=O",5.78,0.0,"active"
"Row1915","COCCN1CC=CC[C@@H](C1)c1ccc(Cl)c(Cl)c1",5.28,0.0,"active"
"Row1916","COCCN1CCCC(Cn2c(nc3cn(nc3c2=O)-c2ccc(cc2)C#N)-c2cccnc2C)C1",4.68,0.0,"inactive"
"Row1917","COCCN1CCC[C@@H](Cn2c(nc3cc(sc3c2=O)-c2ccc(Cl)cc2)-c2ccccc2C)C1",5.68,0.0,"active"
"Row1918","COCCN1CCC[C@@H](Cn2c(nc3cn(nc3c2=O)-c2ccc(Cl)cc2)-c2ccccc2C)C1",5.6,0.0,"active"
"Row1919","COCCN1CCC[C@@H](Cn2c(nc3nc(sc3c2=O)-c2ccc(Cl)cc2)-c2ccccc2C)C1",5.43,0.0,"active"
"Row1920","COCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O",6.6,0.0,"active"
"Row1921","COCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cccnc2c1=O",5.3,0.0,"active"
"Row1922","COCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cnccc2c1=O",5.9,0.0,"active"
"Row1923","COCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ncccc2c1=O",7.2,0.0,"active"
"Row1924","COCCN1CCC[C@H](Cn2c(nc3cn(nc3c2=O)-c2cccc(OC)c2)-c2cccnc2C)C1",4.37,0.0,"inactive"
"Row1925","COCCN1CCN(CC1)c1cc2c(Nc3ccc(C)cc3F)c(nnc2cc1OC)C(N)=O",4.64,0.0,"inactive"
"Row1926","COCCNS(=O)(=O)c1ccc(cc1)-c1ccc(CCN2CCC[C@H]2C)cc1",5.13,0.0,"active"
